,차종,전장(mm),전폭(㎜),전고(㎜),축거(㎜)
1,기아 뉴 스포티지::2.0 CVVT 2WD GASOLINE,"4,350","1,840","1,730","2,630"
1,현대 NF쏘나타::2.0 N20 STD M/T,"4,800","1,830","1,475","2,730"
2,현대 NF쏘나타::2.0 N20 Deluxe M/T STD,"4,800","1,830","1,475","2,730"
3,현대 NF쏘나타::2.0 N20 Deluxe M/T DLX,"4,800","1,830","1,475","2,730"
4,현대 NF쏘나타::2.0 N20 Luxury M/T STD,"4,800","1,830","1,475","2,730"
5,현대 NF쏘나타::2.0 N20 STD A/T,"4,800","1,830","1,475","2,730"
6,현대 NF쏘나타::2.0 N20 Deluxe A/T STD,"4,800","1,830","1,475","2,730"
7,현대 NF쏘나타::2.0 N20 Luxury M/T DLX,"4,800","1,830","1,475","2,730"
8,현대 NF쏘나타::2.0 N20 Deluxe A/T DLX,"4,800","1,830","1,475","2,730"
9,현대 NF쏘나타::2.0 N20 Luxury A/T STD,"4,800","1,830","1,475","2,730"
10,현대 NF쏘나타::2.0 N20 Elegance Special A/T STD,"4,800","1,830","1,475","2,730"
11,현대 NF쏘나타::2.0 N20 Luxury A/T DLX,"4,800","1,830","1,475","2,730"
12,현대 NF쏘나타::2.0 N20 Elegance Special A/T DLX,"4,800","1,830","1,475","2,730"
13,현대 NF쏘나타::2.0 N20 Premier A/T STD,"4,800","1,830","1,475","2,730"
14,현대 NF쏘나타::2.0 N20 Premier A/T DLX,"4,800","1,830","1,475","2,730"
15,현대 NF쏘나타::2.0 N20 Elegance Special A/T SUP,"4,800","1,830","1,475","2,730"
16,현대 NF쏘나타::2.4 F24 Luxury A/T STD,"4,800","1,830","1,475","2,730"
17,현대 NF쏘나타::2.0 N20 Premier A/T SUP,"4,800","1,830","1,475","2,730"
18,현대 NF쏘나타::2.4 F24 Luxury A/T DLX,"4,800","1,830","1,475","2,730"
19,현대 NF쏘나타::2.4 F24 Premier A/T STD,"4,800","1,830","1,475","2,730"
20,현대 NF쏘나타::2.4 F24S Luxury A/T STD,"4,800","1,830","1,475","2,730"
21,현대 NF쏘나타::2.4 F24S Luxury A/T DLX,"4,800","1,830","1,475","2,730"
22,현대 NF쏘나타::2.4 F24S Premier A/T STD,"4,800","1,830","1,475","2,730"
23,현대 NF쏘나타::2.4 F24S Luxury A/T SUP,"4,800","1,830","1,475","2,730"
24,현대 NF쏘나타::2.4 F24 Premier A/T DLX,"4,800","1,830","1,475","2,730"
25,현대 NF쏘나타::2.4 F24S Premier A/T DLX,"4,800","1,830","1,475","2,730"
1,한국GM 뉴 라세티::1.6 LUX,"4,515","1,725","1,445","2,600"
2,한국GM 뉴 라세티::1.6 MAX,"4,515","1,725","1,445","2,600"
3,한국GM 뉴 라세티::1.6 LUX AUTO,"4,515","1,725","1,445","2,600"
4,한국GM 뉴 라세티::1.6 DIAMOND,"4,515","1,725","1,445","2,600"
5,한국GM 뉴 라세티::1.6 MAX AUTO,"4,515","1,725","1,445","2,600"
6,한국GM 뉴 라세티::1.6 DIAMOND AUTO,"4,515","1,725","1,445","2,600"
1,한국GM 뉴 라세티::1.6 LUX,"4,295","1,725","1,445","2,600"
2,한국GM 뉴 라세티::1.6 MAX,"4,295","1,725","1,445","2,600"
3,한국GM 뉴 라세티::1.6 LUX AUTO,"4,295","1,725","1,445","2,600"
4,한국GM 뉴 라세티::1.6 MAX AUTO,"4,295","1,725","1,445","2,600"
5,한국GM 뉴 라세티::1.6 DIAMOND,"4,295","1,725","1,445","2,600"
6,한국GM 뉴 라세티::1.6 DIAMOND AUTO,"4,295","1,725","1,445","2,600"
1,르노삼성 SM7::2.3 SE,"4,945","1,790","1,475","2,775"
2,르노삼성 SM7::2.3 XE,"4,945","1,790","1,475","2,775"
3,르노삼성 SM7::2.3 LE,"4,945","1,790","1,475","2,775"
4,르노삼성 SM7::3.5 XE,"4,945","1,790","1,475","2,775"
5,르노삼성 SM7::3.5 RE,"4,945","1,790","1,475","2,775"
1,르노삼성 뉴 SM5::2.0 PE A/T,"4,895","1,785","1,475","2,775"
2,르노삼성 뉴 SM5::2.0 SE A/T,"4,895","1,785","1,475","2,775"
3,르노삼성 뉴 SM5::2.0 XE A/T,"4,895","1,785","1,475","2,775"
4,르노삼성 뉴 SM5::2.0 LE A/T,"4,895","1,785","1,475","2,775"
1,한국GM 올 뉴 마티즈::0.8 City STD,"3,495","1,495","1,500","2,345"
2,한국GM 올 뉴 마티즈::0.8 City DLX,"3,495","1,495","1,500","2,345"
3,한국GM 올 뉴 마티즈::0.8 Joy STD,"3,495","1,495","1,500","2,345"
4,한국GM 올 뉴 마티즈::0.8 Joy DLX,"3,495","1,495","1,500","2,345"
5,한국GM 올 뉴 마티즈::0.8 Super STD,"3,495","1,495","1,500","2,345"
6,한국GM 올 뉴 마티즈::0.8 City STD,"3,495","1,495","1,500","2,345"
7,한국GM 올 뉴 마티즈::0.8 Super DLX,"3,495","1,495","1,500","2,345"
8,한국GM 올 뉴 마티즈::0.8 City DLX,"3,495","1,495","1,500","2,345"
9,한국GM 올 뉴 마티즈::0.8 Joy STD,"3,495","1,495","1,500","2,345"
10,한국GM 올 뉴 마티즈::0.8 Joy DLX,"3,495","1,495","1,500","2,345"
11,한국GM 올 뉴 마티즈::0.8 Super STD,"3,495","1,495","1,500","2,345"
12,한국GM 올 뉴 마티즈::0.8 Super DLX,"3,495","1,495","1,500","2,345"
1,쌍용 뉴 체어맨::CM400S TRIUMP,"5,135","1,825","1,465","2,900"
2,쌍용 뉴 체어맨::CM400S MAJESTY,"5,135","1,825","1,465","2,900"
3,쌍용 뉴 체어맨::CM400S MAJESTY S,"5,135","1,825","1,465","2,900"
4,쌍용 뉴 체어맨::CM500S TRIUMPH,"5,135","1,825","1,465","2,900"
5,쌍용 뉴 체어맨::CM500S MAJESTY,"5,135","1,825","1,465","2,900"
6,쌍용 뉴 체어맨::CM500S MAJESTY S,"5,135","1,825","1,465","2,900"
7,쌍용 뉴 체어맨::CM600S TRIUMPH,"5,135","1,825","1,465","2,900"
8,쌍용 뉴 체어맨::CM600S MAJESTY,"5,135","1,825","1,465","2,900"
9,쌍용 뉴 체어맨::CM600S MAJESTY S,"5,135","1,825","1,465","2,900"
10,쌍용 뉴 체어맨::CM600L LIMOUSINE,"5,435","1,825","1,475","3,200"
1,기아 오피러스::GH 270 WELL-BEING SPECIAL,"4,980","1,850","1,485","2,800"
2,기아 오피러스::GH 270 DLX,"4,980","1,850","1,485","2,800"
3,기아 오피러스::GH 270 DLX LUX,"4,980","1,850","1,485","2,800"
4,기아 오피러스::GH 270 SUP,"4,980","1,850","1,485","2,800"
5,기아 오피러스::GH 270 SUP LUX,"4,980","1,850","1,485","2,800"
6,기아 오피러스::GH 300 DLX,"4,980","1,850","1,485","2,800"
7,기아 오피러스::GH 300 DLX LUX,"4,980","1,850","1,485","2,800"
8,기아 오피러스::GH 300 SUP,"4,980","1,850","1,485","2,800"
9,기아 오피러스::GH 300 SUP PREMIUM,"4,980","1,850","1,485","2,800"
10,기아 오피러스::GH 380 SUP,"4,980","1,850","1,485","2,800"
11,기아 오피러스::GH 380 SUP PREMIUM,"4,980","1,850","1,485","2,800"
1,현대 NF쏘나타::2.0 N20 STD,"4,800","1,830","1,475","2,730"
2,현대 NF쏘나타::2.0 N20 Deluxe STD,"4,800","1,830","1,475","2,730"
3,현대 NF쏘나타::2.0 N20 STD AUTO,"4,800","1,830","1,475","2,730"
4,현대 NF쏘나타::2.0 N20 Luxury STD,"4,800","1,830","1,475","2,730"
5,현대 NF쏘나타::2.0 N20 Deluxe AUTO STD,"4,800","1,830","1,475","2,730"
6,현대 NF쏘나타::2.0 N20 Luxury AUTO STD,"4,800","1,830","1,475","2,730"
7,현대 NF쏘나타::2.0 N20 Deluxe AUTO DLX,"4,800","1,830","1,475","2,730"
8,현대 NF쏘나타::2.0 N20 Luxury AUTO DLX,"4,800","1,830","1,475","2,730"
9,현대 NF쏘나타::2.0 N20 Elegance Special AUTO STD,"4,800","1,830","1,475","2,730"
10,현대 NF쏘나타::2.0 N20 Elegance Special AUTO DLX,"4,800","1,830","1,475","2,730"
11,현대 NF쏘나타::2.0 N20 Premier AUTO STD,"4,800","1,830","1,475","2,730"
12,현대 NF쏘나타::2.0 N20 Elegance Special AUTO SUP,"4,800","1,830","1,475","2,730"
13,현대 NF쏘나타::2.0 N20 Premier AUTO DLX,"4,800","1,830","1,475","2,730"
14,현대 NF쏘나타::2.0 N20 Premier AUTO SUP,"4,800","1,830","1,475","2,730"
15,현대 NF쏘나타::2.4 F24 Elegance SPECIAL AUTO STD,"4,800","1,830","1,475","2,730"
16,현대 NF쏘나타::2.4 F24 Premier AUTO STD,"4,800","1,830","1,475","2,730"
17,현대 NF쏘나타::2.4 F24 Elegance SPECIAL AUTO DLX,"4,800","1,830","1,475","2,730"
18,현대 NF쏘나타::2.4 F24S Premier AUTO STD,"4,800","1,830","1,475","2,730"
19,현대 NF쏘나타::2.4 F24 Premier AUTO DLX,"4,800","1,830","1,475","2,730"
20,현대 NF쏘나타::2.4 F24S Premier AUTO DLX,"4,800","1,830","1,475","2,730"
21,현대 NF쏘나타::3.3 V33 PREMIER AUTO STD,"4,800","1,830","1,475","2,730"
1,기아 프라이드::1.5 VGT LX,"4,240","1,695","1,470","2,500"
2,기아 프라이드::1.5 VGT SLX,"4,240","1,695","1,470","2,500"
3,기아 프라이드::1.4 DOHC L,"4,240","1,695","1,470","2,500"
4,기아 프라이드::1.4 DOHC LX,"4,240","1,695","1,470","2,500"
5,기아 프라이드::1.6 CVVT SLX,"4,240","1,695","1,470","2,500"
6,기아 프라이드::1.6 CVVT GOLD,"4,240","1,695","1,470","2,500"
7,기아 프라이드::1.6 CVVT RED PREMIUM,"4,240","1,695","1,470","2,500"
1,한국GM 스테이츠맨::2.8 AUTO,"5,195","1,845","1,445","2,940"
2,한국GM 스테이츠맨::3.6 AUTO,"5,195","1,845","1,445","2,940"
1,쌍용 뉴렉스턴::RX5 TI CT STD,"4,795","1,870","1,760","2,820"
2,쌍용 뉴렉스턴::RX5 TI CT DLX,"4,795","1,870","1,760","2,820"
3,쌍용 뉴렉스턴::RX5 TI STD,"4,795","1,870","1,760","2,820"
4,쌍용 뉴렉스턴::RX5 TI CT STD,"4,795","1,870","1,760","2,820"
5,쌍용 뉴렉스턴::RX5 TI DLX,"4,795","1,870","1,760","2,820"
6,쌍용 뉴렉스턴::RX5 TI CT DLX,"4,795","1,870","1,760","2,820"
7,쌍용 뉴렉스턴::RX5 TI STD,"4,795","1,870","1,760","2,820"
8,쌍용 뉴렉스턴::RX5 EDi STD,"4,795","1,870","1,760","2,820"
9,쌍용 뉴렉스턴::RX5 TI DLX,"4,795","1,870","1,760","2,820"
10,쌍용 뉴렉스턴::RX5 EDI DLX,"4,795","1,870","1,760","2,820"
11,쌍용 뉴렉스턴::RX5 EDi STD AUTO,"4,795","1,870","1,760","2,820"
12,쌍용 뉴렉스턴::RX5 EDI SUP,"4,795","1,870","1,760","2,820"
13,쌍용 뉴렉스턴::RX5 EDI DLX,"4,795","1,870","1,760","2,820"
14,쌍용 뉴렉스턴::RX5 EDI SUP AUTO,"4,795","1,870","1,760","2,820"
15,쌍용 뉴렉스턴::RX5 EDI NOBLESSE,"4,795","1,870","1,760","2,820"
16,쌍용 뉴렉스턴::RX6 IL NOBLESSE,"4,795","1,870","1,760","2,820"
1,기아 카렌스2::2.0 LPG EX ECONOMY,"4,490","1,750","1,610","2,570"
2,기아 카렌스2::2.0 LPG EX STD,"4,490","1,750","1,610","2,570"
3,기아 카렌스2::2.0 LPG EX DLX,"4,490","1,750","1,610","2,570"
4,기아 카렌스2::2.0 LPG TLX STD,"4,490","1,750","1,610","2,570"
5,기아 카렌스2::2.0 LPG TLX DLX,"4,490","1,750","1,610","2,570"
6,기아 카렌스2::2.0 GASOLINE TLX DLX,"4,490","1,750","1,610","2,570"
1,기아 모닝::L,"3,495","1,595","1,480","2,370"
2,기아 모닝::LX DLX,"3,495","1,595","1,480","2,370"
3,기아 모닝::LX SUP,"3,495","1,595","1,480","2,370"
4,기아 모닝::SLX SUP,"3,495","1,595","1,480","2,370"
5,기아 모닝::LX SPECIAL,"3,495","1,595","1,480","2,370"
6,기아 모닝::SLX SPECIAL,"3,495","1,595","1,480","2,370"
1,기아 뉴 스포티지::2.0 D 2WD LX DLX,"4,350","1,820","1,695","2,630"
2,기아 뉴 스포티지::2.0 D 2WD LX SUP,"4,350","1,840","1,730","2,630"
3,기아 뉴 스포티지::2.0 D 2WD LX SPECIAL,"4,350","1,840","1,730","2,630"
4,기아 뉴 스포티지::2.0 D 2WD TLX DLX,"4,350","1,840","1,730","2,630"
5,기아 뉴 스포티지::2.0 D 2WD TLX SUP,"4,350","1,840","1,730","2,630"
6,기아 뉴 스포티지::2.0 D 2WD TLX SPECIAL,"4,350","1,840","1,730","2,630"
7,기아 뉴 스포티지::2.0 D 2WD TLX BROWN PREMIUM,"4,350","1,840","1,730","2,630"
8,기아 뉴 스포티지::2.0 D 2WD TLX BLUE PREMIUM,"4,350","1,840","1,730","2,630"
9,기아 뉴 스포티지::2.0 D 2WD LIMITED DLX,"4,350","1,840","1,730","2,630"
10,기아 뉴 스포티지::2.0 D 2WD LIMITED SUP,"4,350","1,840","1,730","2,630"
11,기아 뉴 스포티지::2.0 D 2WD LIMITED BROWN PREMIUM,"4,350","1,840","1,730","2,630"
12,기아 뉴 스포티지::2.0 D 2WD LIMITED BLUE PREMIUM,"4,350","1,840","1,730","2,630"
1,기아 뉴 스포티지::2.0 D 4WD TLX BROWN PREMIUM,"4,350","1,840","1,730","2,630"
2,기아 뉴 스포티지::2.0 D 4WD TLX BLUE PREMIUM,"4,350","1,840","1,730","2,630"
3,기아 뉴 스포티지::2.0 D 4WD LIMITED DLX,"4,350","1,840","1,730","2,630"
4,기아 뉴 스포티지::2.0 D 4WD LIMITED SUP,"4,350","1,840","1,730","2,630"
5,기아 뉴 스포티지::2.0 D 4WD LIMITED BROWN PREMIUM,"4,350","1,840","1,730","2,630"
6,기아 뉴 스포티지::2.0 D 4WD LIMITED BLUE PREMIUM,"4,350","1,840","1,730","2,630"
1,현대 라비타::1.6 LS STD,"4,050","1,740","1,635","2,600"
2,현대 라비타::1.6 LS DLX,"4,050","1,740","1,635","2,600"
3,현대 라비타::1.6 TR STD,"4,050","1,740","1,635","2,600"
4,현대 라비타::1.6 TR DLX,"4,050","1,740","1,635","2,600"
5,현대 라비타::1.6 CR STD,"4,050","1,740","1,635","2,600"
6,현대 라비타::1.6 CR DLX,"4,050","1,740","1,635","2,600"
7,현대 라비타::1.6 CR SUP,"4,050","1,740","1,635","2,600"
1,현대 그랜저TG::Q270 STANDARD,"4,895","1,865","1,490","2,780"
2,현대 그랜저TG::Q270 DELUXE,"4,895","1,865","1,490","2,780"
3,현대 그랜저TG::Q270 LUXURY,"4,895","1,865","1,490","2,780"
4,현대 그랜저TG::Q270 DELUXE MOZEN,"4,895","1,865","1,490","2,780"
5,현대 그랜저TG::Q270 LUXURY SMART PACK,"4,895","1,865","1,490","2,780"
6,현대 그랜저TG::Q270 PREMIER,"4,895","1,865","1,490","2,780"
7,현대 그랜저TG::Q270 LUXURY MOZEN,"4,895","1,865","1,490","2,780"
8,현대 그랜저TG::Q270 PREMIER SMART PACK,"4,895","1,865","1,490","2,780"
9,현대 그랜저TG::Q270 LUXURY SMART PACK MOZEN,"4,895","1,865","1,490","2,780"
10,현대 그랜저TG::L330 TOP,"4,895","1,850","1,495","2,780"
11,현대 그랜저TG::L330 TOP MEMORY PACK,"4,895","1,850","1,495","2,780"
12,현대 그랜저TG::L330 TOP MOZEN,"4,895","1,850","1,495","2,780"
13,현대 그랜저TG::Q270 PREMIER MOZEN,"4,895","1,865","1,490","2,780"
14,현대 그랜저TG::Q270 PREMIER MOZEN SMART PACK,"4,895","1,865","1,490","2,780"
15,현대 그랜저TG::L330 TOP MOZEN MEMORY PACK,"4,895","1,850","1,495","2,780"
1,기아 프라이드::1.5 VGT LX,"3,990","1,695","1,470","2,500"
2,기아 프라이드::1.5 VGT SLX,"3,990","1,695","1,470","2,500"
3,기아 프라이드::1.4 DOHC L,"3,990","1,695","1,470","2,500"
4,기아 프라이드::1.4 DOHC LX,"3,990","1,695","1,470","2,500"
5,기아 프라이드::1.6 CVVT SLX,"3,990","1,695","1,470","2,500"
6,기아 프라이드::1.6 CVVT GOLD,"3,990","1,695","1,470","2,500"
1,쌍용 카이런::2.7 4WD LV7 SUP,"4,660","1,880","1,760","2,740"
2,쌍용 카이런::2.7 4WD LV7 BASIC AUTO,"4,660","1,880","1,760","2,740"
3,쌍용 카이런::2.7 4WD LV7 DLX,"4,660","1,880","1,760","2,740"
4,쌍용 카이런::2.7 4WD LV7 STD,"4,660","1,880","1,760","2,740"
5,쌍용 카이런::2.7 4WD LV7 BASIC,"4,660","1,880","1,760","2,740"
6,쌍용 카이런::2.7 4WD LV7 STD AUTO,"4,660","1,880","1,760","2,740"
7,쌍용 카이런::2.7 4WD LV7 DLX AUTO,"4,660","1,880","1,760","2,740"
8,쌍용 카이런::2.7 4WD LV7 SUP AUTO,"4,660","1,880","1,760","2,740"
9,쌍용 카이런::2.7 4WD HYPER DLX AUTO,"4,660","1,880","1,760","2,740"
10,쌍용 카이런::2.7 4WD HYPER SUP AUTO,"4,660","1,880","1,760","2,740"
1,한국GM 올 뉴 마티즈::0.8 City STD,"3,495","1,495","1,500","2,345"
2,한국GM 올 뉴 마티즈::0.8 City DLX,"3,495","1,495","1,500","2,345"
3,한국GM 올 뉴 마티즈::0.8 Joy STD,"3,495","1,495","1,500","2,345"
4,한국GM 올 뉴 마티즈::0.8 Joy DLX,"3,495","1,495","1,500","2,345"
5,한국GM 올 뉴 마티즈::0.8 Super STD,"3,495","1,495","1,500","2,345"
6,한국GM 올 뉴 마티즈::0.8 City STD,"3,495","1,495","1,500","2,345"
7,한국GM 올 뉴 마티즈::0.8 Super DLX,"3,495","1,495","1,500","2,345"
8,한국GM 올 뉴 마티즈::0.8 City DLX,"3,495","1,495","1,500","2,345"
9,한국GM 올 뉴 마티즈::0.8 Joy STD,"3,495","1,495","1,500","2,345"
10,한국GM 올 뉴 마티즈::0.8 Joy DLX,"3,495","1,495","1,500","2,345"
11,한국GM 올 뉴 마티즈::0.8 Super STD,"3,495","1,495","1,500","2,345"
12,한국GM 올 뉴 마티즈::0.8 Super DLX,"3,495","1,495","1,500","2,345"
1,한국GM 다마스2::COACH 5 DLX,"3,230","1,400","1,920","1,840"
2,한국GM 다마스2::COACH 7 DLX,"3,230","1,400","1,920","1,840"
3,한국GM 다마스2::COACH 5 SUPER,"3,230","1,400","1,920","1,840"
4,한국GM 다마스2::COACH 7 SUPER,"3,230","1,400","1,920","1,840"
1,현대 뉴아반떼 XD::1.6VVT GL 기본형,"4,525","1,725","1,425","2,610"
2,현대 뉴아반떼 XD::1.6VVT GL 기본형,"4,525","1,725","1,425","2,610"
3,현대 뉴아반떼 XD::1.6VVT GL 고급형,"4,525","1,725","1,425","2,610"
4,현대 뉴아반떼 XD::1.6VVT GL 고급형,"4,525","1,725","1,425","2,610"
5,현대 뉴아반떼 XD::1.6VVT GLS 기본형,"4,525","1,725","1,425","2,610"
6,현대 뉴아반떼 XD::1.6VVT GLS 기본형,"4,525","1,725","1,425","2,610"
7,현대 뉴아반떼 XD::1.6VVT DELUXE 기본형,"4,525","1,725","1,425","2,610"
8,현대 뉴아반떼 XD::1.6VVT DELUXE 기본형,"4,525","1,725","1,425","2,610"
9,현대 뉴아반떼 XD::1.6VVT NYMPH,"4,525","1,725","1,425","2,610"
10,현대 뉴아반떼 XD::1.6VVT NYMPH,"4,525","1,725","1,425","2,610"
11,현대 뉴아반떼 XD::1.6VVT GOLD 기본형,"4,525","1,725","1,425","2,610"
12,현대 뉴아반떼 XD::1.6VVT GOLD 기본형,"4,525","1,725","1,425","2,610"
13,현대 뉴아반떼 XD::1.6VVT GOLD 고급형,"4,525","1,725","1,425","2,610"
14,현대 뉴아반떼 XD::1.6VVT GOLD 고급형,"4,525","1,725","1,425","2,610"
15,현대 뉴아반떼 XD::1.6VVT GOLD 최고급형,"4,525","1,725","1,425","2,610"
16,현대 뉴아반떼 XD::1.6VVT GOLD 최고급형,"4,525","1,725","1,425","2,610"
17,현대 뉴아반떼 XD::2.0VVT GOLD 고급형,"4,525","1,725","1,425","2,610"
18,현대 뉴아반떼 XD::2.0VVT GOLD 고급형,"4,525","1,725","1,425","2,610"
19,현대 뉴아반떼 XD::2.0VVT GOLD 최고급형,"4,525","1,725","1,425","2,610"
1,현대 뉴아반떼 XD::1.6 VVT SPOTRT 고급형,"4,520","1,720","1,425","2,610"
2,현대 뉴아반떼 XD::1.6 VVT SPOTRT 고급형,"4,520","1,720","1,425","2,610"
3,현대 뉴아반떼 XD::1.6 VVT SPOTRT 최고급형,"4,520","1,720","1,425","2,610"
4,현대 뉴아반떼 XD::1.6 VVT SPOTRT 최고급형,"4,520","1,720","1,425","2,610"
5,현대 뉴아반떼 XD::2.0 VVT RACING 고급형,"4,520","1,720","1,425","2,610"
6,현대 뉴아반떼 XD::2.0 VVT RACING 고급형,"4,520","1,720","1,425","2,610"
7,현대 뉴아반떼 XD::2.0 VVT RACING 최고급형,"4,520","1,720","1,425","2,610"
8,현대 뉴아반떼 XD::2.0 VVT RACING 최고급형,"4,520","1,720","1,425","2,610"
1,기아 쎄라토::1.6 CVVT L STD,"4,480","1,735","1,470","2,610"
2,기아 쎄라토::1.6 CVVT L DLX,"4,480","1,735","1,470","2,610"
3,기아 쎄라토::1.6 CVVT LX,"4,480","1,735","1,470","2,610"
4,기아 쎄라토::1.5 CVVT SLX,"4,480","1,735","1,470","2,610"
5,기아 쎄라토::1.6 CVVT SLX,"4,480","1,735","1,470","2,610"
6,기아 쎄라토::1.5 CVVT GOLD,"4,480","1,735","1,470","2,610"
7,기아 쎄라토::1.6 CVVT GOLD SUP,"4,480","1,735","1,470","2,610"
8,기아 쎄라토::1.6 CVVT GOLD SPORTS,"4,480","1,735","1,470","2,610"
9,기아 쎄라토::1.6 CVVT GOLD SAFETY,"4,480","1,735","1,470","2,610"
10,기아 쎄라토::1.6 CVVT GOLD PRM,"4,480","1,735","1,470","2,610"
11,기아 쎄라토::2.0 CVVT GOLD,"4,480","1,735","1,470","2,610"
12,기아 쎄라토::1.6 CVVT L STD,"4,480","1,735","1,470","2,610"
13,기아 쎄라토::1.6 CVVT L DLX,"4,480","1,735","1,470","2,610"
14,기아 쎄라토::1.6 CVVT LX,"4,480","1,735","1,470","2,610"
15,기아 쎄라토::1.6 CVVT SLX,"4,480","1,735","1,470","2,610"
16,기아 쎄라토::1.6 CVVT GOLD SUP,"4,480","1,735","1,470","2,610"
17,기아 쎄라토::1.6 CVVT GOLD SPORTS,"4,480","1,735","1,470","2,610"
18,기아 쎄라토::1.6 CVVT GOLD SAFETY,"4,480","1,735","1,470","2,610"
19,기아 쎄라토::1.6 CVVT GOLD PRM,"4,480","1,735","1,470","2,610"
20,기아 쎄라토::2.0 CVVT GOLD,"4,480","1,735","1,470","2,610"
1,기아 쎄라토::1.5 VGT LX,"4,480","1,735","1,470","2,610"
2,기아 쎄라토::1.5 VGT SLX,"4,480","1,735","1,470","2,610"
1,기아 쎄라토::1.6 CVVT SLX,"4,340","1,735","1,470","2,610"
2,기아 쎄라토::1.6 CVVT GOLD SPORTS,"4,340","1,735","1,470","2,610"
3,기아 쎄라토::1.6 CVVT GOLD SAFETY,"4,340","1,735","1,470","2,610"
4,기아 쎄라토::2.0 CVVT GOLD,"4,340","1,735","1,470","2,610"
1,한국GM 뉴 라세티::1.6 EX STD,"4,515","1,725","1,445","2,600"
2,한국GM 뉴 라세티::1.6 EX DLX,"4,515","1,725","1,445","2,600"
3,한국GM 뉴 라세티::1.6 EX STD AUTO,"4,515","1,725","1,445","2,600"
4,한국GM 뉴 라세티::1.6 EX DLX AUTO,"4,515","1,725","1,445","2,600"
5,한국GM 뉴 라세티::1.6 LUX,"4,515","1,725","1,445","2,600"
6,한국GM 뉴 라세티::1.6 MAX,"4,515","1,725","1,445","2,600"
7,한국GM 뉴 라세티::1.6 LUX AUTO,"4,515","1,725","1,445","2,600"
8,한국GM 뉴 라세티::1.6 Platinum Manual,"4,515","1,725","1,445","2,600"
9,한국GM 뉴 라세티::1.6 DIAMOND,"4,515","1,725","1,445","2,600"
10,한국GM 뉴 라세티::1.6 MAX AUTO,"4,515","1,725","1,445","2,600"
11,한국GM 뉴 라세티::1.6 Platinum Auto,"4,515","1,725","1,445","2,600"
12,한국GM 뉴 라세티::1.6 DIAMOND AUTO,"4,515","1,725","1,445","2,600"
1,한국GM 뉴 라세티::1.6 MAX,"4,295","1,725","1,445","2,600"
2,한국GM 뉴 라세티::1.6 LUX AUTO,"4,295","1,725","1,445","2,600"
3,한국GM 뉴 라세티::1.6 DIAMOND,"4,295","1,725","1,445","2,600"
4,한국GM 뉴 라세티::1.6 MAX AUTO,"4,295","1,725","1,445","2,600"
5,한국GM 뉴 라세티::1.6 DIAMOND AUTO,"4,295","1,725","1,445","2,600"
1,한국GM 뉴 칼로스::1.5 DK,"4,250","1,670","1,495","2,480"
2,한국GM 뉴 칼로스::1.5 LK,"4,250","1,670","1,495","2,480"
3,한국GM 뉴 칼로스::1.5 DK,"4,250","1,670","1,495","2,480"
4,한국GM 뉴 칼로스::1.5 DIAMOND,"4,250","1,670","1,495","2,480"
5,한국GM 뉴 칼로스::1.5 LK,"4,250","1,670","1,495","2,480"
6,한국GM 뉴 칼로스::1.5 DIAMOND,"4,250","1,670","1,495","2,480"
1,현대 트라제 XG::2.0 CRDI GL STD,"4,695","1,840","1,710","2,830"
2,현대 트라제 XG::2.0 CRDI GL DLX,"4,695","1,840","1,710","2,830"
3,현대 트라제 XG::2.0 VGT GLS STD,"4,695","1,840","1,710","2,830"
4,현대 트라제 XG::2.0 VGT GLS DLX,"4,695","1,840","1,710","2,830"
5,현대 트라제 XG::2.0 VGT GLS SUP,"4,695","1,840","1,710","2,830"
6,현대 트라제 XG::2.0 VGT GOLD STD,"4,695","1,840","1,710","2,830"
7,현대 트라제 XG::2.0 VGT GOLD DLX,"4,695","1,840","1,710","2,830"
8,현대 트라제 XG::2.0 VGT GOLD SUP,"4,695","1,840","1,710","2,830"
1,현대 트라제 XG::2.0 DOHC GLS DLX,"4,695","1,840","1,710","2,830"
2,현대 트라제 XG::2.0 DOHC GL STD,"4,695","1,840","1,710","2,830"
3,현대 트라제 XG::2.0 DOHC GL DLX,"4,695","1,840","1,710","2,830"
4,현대 트라제 XG::2.0 DOHC GLS STD,"4,695","1,840","1,710","2,830"
1,르노삼성 SM3 뉴 제너레이션::1.5 PE,"4,510","1,710","1,440","2,535"
2,르노삼성 SM3 뉴 제너레이션::1.5 PE AUTO,"4,510","1,710","1,440","2,535"
3,르노삼성 SM3 뉴 제너레이션::1.6 SE,"4,510","1,710","1,440","2,535"
4,르노삼성 SM3 뉴 제너레이션::1.6 SE PLUS,"4,510","1,710","1,440","2,535"
5,르노삼성 SM3 뉴 제너레이션::1.6 XE,"4,510","1,710","1,440","2,535"
6,르노삼성 SM3 뉴 제너레이션::1.6 SE AUTO,"4,510","1,710","1,440","2,535"
7,르노삼성 SM3 뉴 제너레이션::1.6 LE,"4,510","1,710","1,440","2,535"
